| name                         | title                        | level | facing   | categories      | description                                                                                                                                                                                                                                                 | detail                                                                                                                                                                                                                                                                                                                                                                                                                                               | remediation                                                                                      | metadata                                                      | cache_key                                                                   |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.sales\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{bypass_rls_for_service_role,sales_company_policy,sales_insert_policy}\`                                                                                                                                                                                                                                                         | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"sales","type":"table","schema":"public"}             | multiple_permissive_policies_public_sales_anon_INSERT                       |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.sales\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{bypass_rls_for_service_role,sales_company_policy}\`                                                                                                                                                                                                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"sales","type":"table","schema":"public"}             | multiple_permissive_policies_public_sales_anon_SELECT                       |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.sales\` has multiple permissive policies for role \`anon\` for action \`UPDATE\`. Policies include \`{bypass_rls_for_service_role,sales_company_policy}\`                                                                                                                                                                                                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"sales","type":"table","schema":"public"}             | multiple_permissive_policies_public_sales_anon_UPDATE                       |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.sales\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{bypass_rls_for_service_role,sales_company_policy}\`                                                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"sales","type":"table","schema":"public"}             | multiple_permissive_policies_public_sales_authenticated_DELETE              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.sales\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{bypass_rls_for_service_role,sales_company_policy,sales_insert_policy}\`                                                                                                                                                                                                                                                | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"sales","type":"table","schema":"public"}             | multiple_permissive_policies_public_sales_authenticated_INSERT              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.sales\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{bypass_rls_for_service_role,sales_company_policy}\`                                                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"sales","type":"table","schema":"public"}             | multiple_permissive_policies_public_sales_authenticated_SELECT              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.sales\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{bypass_rls_for_service_role,sales_company_policy}\`                                                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"sales","type":"table","schema":"public"}             | multiple_permissive_policies_public_sales_authenticated_UPDATE              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.sales\` has multiple permissive policies for role \`authenticator\` for action \`DELETE\`. Policies include \`{bypass_rls_for_service_role,sales_company_policy}\`                                                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"sales","type":"table","schema":"public"}             | multiple_permissive_policies_public_sales_authenticator_DELETE              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.sales\` has multiple permissive policies for role \`authenticator\` for action \`INSERT\`. Policies include \`{bypass_rls_for_service_role,sales_company_policy,sales_insert_policy}\`                                                                                                                                                                                                                                                | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"sales","type":"table","schema":"public"}             | multiple_permissive_policies_public_sales_authenticator_INSERT              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.sales\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{bypass_rls_for_service_role,sales_company_policy}\`                                                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"sales","type":"table","schema":"public"}             | multiple_permissive_policies_public_sales_authenticator_SELECT              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.sales\` has multiple permissive policies for role \`authenticator\` for action \`UPDATE\`. Policies include \`{bypass_rls_for_service_role,sales_company_policy}\`                                                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"sales","type":"table","schema":"public"}             | multiple_permissive_policies_public_sales_authenticator_UPDATE              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.sales\` has multiple permissive policies for role \`dashboard_user\` for action \`DELETE\`. Policies include \`{bypass_rls_for_service_role,sales_company_policy}\`                                                                                                                                                                                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"sales","type":"table","schema":"public"}             | multiple_permissive_policies_public_sales_dashboard_user_DELETE             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.sales\` has multiple permissive policies for role \`dashboard_user\` for action \`INSERT\`. Policies include \`{bypass_rls_for_service_role,sales_company_policy,sales_insert_policy}\`                                                                                                                                                                                                                                               | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"sales","type":"table","schema":"public"}             | multiple_permissive_policies_public_sales_dashboard_user_INSERT             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.sales\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{bypass_rls_for_service_role,sales_company_policy}\`                                                                                                                                                                                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"sales","type":"table","schema":"public"}             | multiple_permissive_policies_public_sales_dashboard_user_SELECT             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.sales\` has multiple permissive policies for role \`dashboard_user\` for action \`UPDATE\`. Policies include \`{bypass_rls_for_service_role,sales_company_policy}\`                                                                                                                                                                                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"sales","type":"table","schema":"public"}             | multiple_permissive_policies_public_sales_dashboard_user_UPDATE             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.users\` has multiple permissive policies for role \`anon\` for action \`DELETE\`. Policies include \`{bypass_rls_for_service_role,users_company_policy}\`                                                                                                                                                                                                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"users","type":"table","schema":"public"}             | multiple_permissive_policies_public_users_anon_DELETE                       |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.users\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{bypass_rls_for_service_role,users_company_policy,users_insert_policy}\`                                                                                                                                                                                                                                                         | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"users","type":"table","schema":"public"}             | multiple_permissive_policies_public_users_anon_INSERT                       |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.users\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{bypass_rls_for_service_role,users_company_policy}\`                                                                                                                                                                                                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"users","type":"table","schema":"public"}             | multiple_permissive_policies_public_users_anon_SELECT                       |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.users\` has multiple permissive policies for role \`anon\` for action \`UPDATE\`. Policies include \`{bypass_rls_for_service_role,users_company_policy}\`                                                                                                                                                                                                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"users","type":"table","schema":"public"}             | multiple_permissive_policies_public_users_anon_UPDATE                       |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.users\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{bypass_rls_for_service_role,users_company_policy}\`                                                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"users","type":"table","schema":"public"}             | multiple_permissive_policies_public_users_authenticated_DELETE              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.users\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{bypass_rls_for_service_role,users_company_policy,users_insert_policy}\`                                                                                                                                                                                                                                                | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"users","type":"table","schema":"public"}             | multiple_permissive_policies_public_users_authenticated_INSERT              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.users\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{bypass_rls_for_service_role,users_company_policy}\`                                                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"users","type":"table","schema":"public"}             | multiple_permissive_policies_public_users_authenticated_SELECT              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.users\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{bypass_rls_for_service_role,users_company_policy}\`                                                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"users","type":"table","schema":"public"}             | multiple_permissive_policies_public_users_authenticated_UPDATE              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.users\` has multiple permissive policies for role \`authenticator\` for action \`DELETE\`. Policies include \`{bypass_rls_for_service_role,users_company_policy}\`                                                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"users","type":"table","schema":"public"}             | multiple_permissive_policies_public_users_authenticator_DELETE              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.users\` has multiple permissive policies for role \`authenticator\` for action \`INSERT\`. Policies include \`{bypass_rls_for_service_role,users_company_policy,users_insert_policy}\`                                                                                                                                                                                                                                                | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"users","type":"table","schema":"public"}             | multiple_permissive_policies_public_users_authenticator_INSERT              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.users\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{bypass_rls_for_service_role,users_company_policy}\`                                                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"users","type":"table","schema":"public"}             | multiple_permissive_policies_public_users_authenticator_SELECT              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.users\` has multiple permissive policies for role \`authenticator\` for action \`UPDATE\`. Policies include \`{bypass_rls_for_service_role,users_company_policy}\`                                                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"users","type":"table","schema":"public"}             | multiple_permissive_policies_public_users_authenticator_UPDATE              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.users\` has multiple permissive policies for role \`dashboard_user\` for action \`DELETE\`. Policies include \`{bypass_rls_for_service_role,users_company_policy}\`                                                                                                                                                                                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"users","type":"table","schema":"public"}             | multiple_permissive_policies_public_users_dashboard_user_DELETE             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.users\` has multiple permissive policies for role \`dashboard_user\` for action \`INSERT\`. Policies include \`{bypass_rls_for_service_role,users_company_policy,users_insert_policy}\`                                                                                                                                                                                                                                               | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"users","type":"table","schema":"public"}             | multiple_permissive_policies_public_users_dashboard_user_INSERT             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.users\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{bypass_rls_for_service_role,users_company_policy}\`                                                                                                                                                                                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"users","type":"table","schema":"public"}             | multiple_permissive_policies_public_users_dashboard_user_SELECT             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.users\` has multiple permissive policies for role \`dashboard_user\` for action \`UPDATE\`. Policies include \`{bypass_rls_for_service_role,users_company_policy}\`                                                                                                                                                                                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"users","type":"table","schema":"public"}             | multiple_permissive_policies_public_users_dashboard_user_UPDATE             |
